-3.66,7.55,-0.12,-0.05,21.40,21.40,5
-3.96,7.76,-0.13,-0.06,21.60,21.60,5
-3.97,7.62,-0.12,-0.05,21.80,21.80,5
-4.11,7.74,-0.13,-0.07,22.01,22.01,5
-3.39,7.37,-0.12,-0.07,22.20,22.20,5
-3.77,7.55,-0.13,-0.07,22.41,22.41,5
-4.22,7.43,-0.12,-0.06,22.62,22.62,5
-3.98,7.34,-0.11,-0.06,22.81,22.81,5
-4.36,7.40,-0.11,-0.06,23.02,23.02,5
-4.42,7.40,-0.12,-0.07,23.21,23.21,5
-4.14,7.73,-0.12,-0.06,23.42,23.42,5
-4.11,8.16,-0.10,-0.06,23.63,23.63,5
-4.64,6.89,-0.11,-0.08,23.82,23.82,5
-4.53,5.79,-0.08,-0.06,24.03,24.03,5
-3.56,6.74,-0.13,-0.06,24.22,24.22,6
-4.39,6.90,-0.10,-0.07,24.43,24.43,6
-4.54,6.88,-0.12,-0.06,24.64,24.64,6
-4.78,6.82,-0.12,-0.07,24.83,24.83,6
-5.08,6.18,-0.09,-0.08,25.04,25.04,6
-4.97,5.78,-0.08,-0.08,25.25,25.25,6
-4.59,5.45,-0.09,-0.06,25.44,25.44,6
-4.35,4.87,-0.07,-0.07,25.65,25.65,6
-4.50,5.19,-0.08,-0.07,25.84,25.84,6
-4.68,4.80,-0.07,-0.07,26.05,26.05,6
-5.05,3.19,-0.05,-0.07,26.26,26.26,6
-5.02,1.94,-0.04,-0.07,26.45,26.45,6
-4.82,1.08,-0.01,-0.07,26.66,26.66,6
-4.84,-0.21,0.00,-0.08,26.86,26.86,6
-4.80,-0.19,0.01,-0.08,27.06,27.06,6
-4.70,-0.05,0.00,-0.06,27.26,27.26,6
-4.62,-0.73,0.02,-0.07,27.46,27.46,7
-4.71,-1.99,0.05,-0.07,27.66,27.66,7
-4.70,-2.64,0.04,-0.06,27.87,27.87,7
-4.61,-2.71,0.05,-0.06,28.06,28.06,7
-4.70,-2.49,0.04,-0.07,28.27,28.27,7
-4.89,-2.66,0.05,-0.08,28.48,28.48,7
-5.24,-3.07,0.05,-0.09,28.67,28.67,7
-5.29,-3.25,0.06,-0.08,28.88,28.88,7
-5.12,-3.06,0.05,-0.07,29.09,29.09,7
-5.12,-2.48,0.05,-0.07,29.28,29.28,7
-5.13,-1.98,0.03,-0.08,29.49,29.49,7
-5.56,-2.40,0.05,-0.09,29.68,29.68,7
-5.56,-2.43,0.04,-0.09,29.89,29.89,7
-5.41,-2.05,0.03,-0.08,30.10,30.10,7
-5.19,-1.83,0.04,-0.08,30.29,30.29,7
-5.35,-2.14,0.04,-0.09,30.50,30.50,7
-5.67,-2.41,0.04,-0.10,30.69,30.69,8
-5.68,-2.79,0.04,-0.09,30.90,30.90,8
-5.61,-3.07,0.06,-0.08,31.11,31.11,8
-5.40,-3.34,0.05,-0.09,31.30,31.30,8
-5.27,-2.77,0.04,-0.07,31.51,31.51,8
-5.10,-2.33,0.03,-0.07,31.72,31.72,8
-5.06,-1.56,0.03,-0.08,31.91,31.91,8
-5.35,-1.72,0.04,-0.08,32.12,32.12,8
-5.47,-2.80,0.07,-0.09,32.32,32.32,8
-6.08,-3.95,0.06,-0.09,32.52,32.52,8
-6.74,-3.64,0.06,-0.10,32.72,32.72,8
-6.42,-3.18,0.07,-0.09,32.92,32.92,8
-5.72,-3.08,0.05,-0.09,33.12,33.12,8
-5.74,-2.60,0.03,-0.09,33.33,33.33,8
-6.08,-2.28,0.04,-0.10,33.52,33.52,8
-6.07,-2.20,0.04,-0.09,33.73,33.73,8
-6.17,-1.69,0.03,-0.10,33.92,33.92,8
-6.16,-0.85,0.02,-0.09,34.13,34.13,9
-5.79,-2.92,0.08,-0.10,34.34,34.34,9
-5.39,-3.36,0.01,-0.08,34.53,34.53,9
-5.37,-0.29,-0.15,-0.03,34.74,34.74,9
-4.92,2.68,-0.10,-0.07,34.95,34.95,9
-5.33,2.61,-0.12,-0.06,35.14,35.14,9
-5.10,3.40,-0.04,-0.13,35.35,35.35,9
-4.51,3.67,-0.03,-0.10,35.56,35.56,9
-5.04,4.57,-0.06,-0.07,35.75,35.75,9
-5.64,3.57,-0.08,-0.11,35.96,35.96,9
-5.38,0.25,-0.01,-0.09,36.15,36.15,9
-4.06,7.84,-0.12,-0.03,36.36,36.36,9
-4.78,8.58,-0.08,-0.09,0.12,36.57,9
-6.56,7.93,-0.14,-0.11,0.32,36.76,9
-7.60,11.51,-0.17,-0.13,0.52,36.97,9
-7.00,11.52,-0.21,-0.11,0.73,37.17,9
-7.28,10.38,-0.15,-0.11,0.92,37.37,9
-7.27,10.87,-0.18,-0.11,1.13,37.58,9
-6.52,9.70,-0.11,-0.07,1.32,37.77,9
-6.42,7.92,-0.12,-0.09,1.53,37.98,9
-5.31,7.25,-0.09,-0.07,1.74,38.18,9
-5.20,7.61,-0.15,-0.08,1.93,38.38,9
-4.30,8.50,-0.14,-0.07,2.14,38.58,9
-4.60,7.80,-0.09,-0.08,2.33,38.78,9
-6.12,6.26,-0.10,-0.09,2.54,38.98,9
-6.41,6.39,-0.09,-0.10,2.75,39.19,9
-5.54,6.40,-0.11,-0.10,2.94,39.38,9
-5.54,7.80,-0.14,-0.09,3.15,39.59,9
-5.52,9.28,-0.15,-0.10,0.04,39.80,9
-5.72,10.64,-0.19,-0.11,0.23,39.99,9
-5.46,9.58,-0.16,-0.13,0.44,40.20,9
-5.91,9.58,-0.16,-0.11,0.63,40.39,9
-5.92,9.78,-0.14,-0.07,0.84,40.60,9
-5.99,10.04,-0.14,-0.10,1.05,40.81,9
-5.97,9.15,-0.14,-0.09,1.24,41.00,9
-5.94,9.83,-0.16,-0.09,1.45,41.21,9
-5.54,9.02,-0.21,-0.06,1.65,41.42,9
-5.62,10.29,-0.22,-0.09,1.85,41.61,9
-5.89,10.77,-0.15,-0.13,2.05,41.82,9
-6.17,7.57,-0.07,-0.11,2.25,42.01,9
-6.57,6.90,-0.13,-0.11,2.45,42.22,9
-6.74,7.78,-0.22,-0.11,2.66,42.43,9
-5.91,13.75,-0.24,-0.06,2.86,42.62,9
-7.74,15.13,-0.24,-0.13,3.06,42.83,9
-7.42,15.49,-0.24,-0.13,3.27,43.03,9
-7.38,13.17,-0.21,-0.12,0.11,43.23,9
-7.17,11.76,-0.19,-0.11,0.32,43.43,9
-6.81,10.02,-0.12,-0.10,0.53,43.64,9
-6.95,7.89,-0.16,-0.10,0.72,43.84,9
-6.54,7.42,-0.11,-0.09,0.93,44.04,9
